/opt/anaconda3/envs/digress/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:232: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 1/100, Loss: 0.3534816177561879
Epoch 2/100, Loss: 0.2784927235916257
Epoch 3/100, Loss: 0.24639245960861444
Epoch 4/100, Loss: 0.23246554285287857
Epoch 5/100, Loss: 0.2534233517944813
Epoch 6/100, Loss: 0.22420883737504482
Epoch 7/100, Loss: 0.21172539703547955
Epoch 8/100, Loss: 0.20332567300647497
Epoch 9/100, Loss: 0.20589266065508127
Epoch 10/100, Loss: 0.1988270180299878
Epoch 11/100, Loss: 0.1993973646312952
Epoch 12/100, Loss: 0.1998689929023385
Epoch 13/100, Loss: 0.20081240963190794
Epoch 14/100, Loss: 0.19202502071857452
Epoch 15/100, Loss: 0.19492371287196875
Epoch 16/100, Loss: 0.188962341286242
Epoch 17/100, Loss: 0.18248200695961714
Epoch 18/100, Loss: 0.17930628173053265
Epoch 19/100, Loss: 0.18378492817282677
Epoch 20/100, Loss: 0.16998642683029175
Epoch 21/100, Loss: 0.15752421505749226
Epoch 22/100, Loss: 0.14692084956914186
Epoch 23/100, Loss: 0.13556795939803123
Epoch 24/100, Loss: 0.1219764151610434
Epoch 25/100, Loss: 0.10914696007966995
Epoch 26/100, Loss: 0.09582637110725045
Epoch 27/100, Loss: 0.08715417794883251
Epoch 28/100, Loss: 0.07732688821852207
Epoch 29/100, Loss: 0.06877623125910759
Epoch 30/100, Loss: 0.06253936630673707
Epoch 31/100, Loss: 0.061163280159235
Epoch 32/100, Loss: 0.05848824116401374
Epoch 33/100, Loss: 0.05527526116929948
Epoch 34/100, Loss: 0.05427422723732889
Epoch 35/100, Loss: 0.054588146740570664
Epoch 36/100, Loss: 0.05303734331391752
Epoch 37/100, Loss: 0.050631838385015726
Epoch 38/100, Loss: 0.04978531692177057
Epoch 39/100, Loss: 0.04742610757239163
Epoch 40/100, Loss: 0.04922609473578632
Epoch 41/100, Loss: 0.049262227956205606
Epoch 42/100, Loss: 0.04854402458295226
Epoch 43/100, Loss: 0.04838495678268373
Epoch 44/100, Loss: 0.04680883837863803
Epoch 45/100, Loss: 0.04716312000527978
Epoch 46/100, Loss: 0.046637883642688394
Epoch 47/100, Loss: 0.04644410056062043
Epoch 48/100, Loss: 0.044852698454633355
Epoch 49/100, Loss: 0.046149013098329306
Epoch 50/100, Loss: 0.04326847894117236
Epoch 51/100, Loss: 0.04596976633183658
Epoch 52/100, Loss: 0.045917704701423645
Epoch 53/100, Loss: 0.04498727968893945
Epoch 54/100, Loss: 0.04407452046871185
Epoch 55/100, Loss: 0.04346103500574827
Epoch 56/100, Loss: 0.04521063715219498
Epoch 57/100, Loss: 0.045962877571582794
Epoch 58/100, Loss: 0.04437860660254955
Epoch 59/100, Loss: 0.04325004224665463
Epoch 60/100, Loss: 0.04463879321701825
Epoch 61/100, Loss: 0.0443246066570282
Epoch 62/100, Loss: 0.04246540833264589
Epoch 63/100, Loss: 0.04547951859422028
Epoch 64/100, Loss: 0.04494492360390723
Epoch 65/100, Loss: 0.04307324020192027
Epoch 66/100, Loss: 0.04354878538288176
Epoch 67/100, Loss: 0.04415005003102124
Epoch 68/100, Loss: 0.043556249933317304
Epoch 69/100, Loss: 0.04419447504915297
Epoch 70/100, Loss: 0.04445282369852066
Epoch 71/100, Loss: 0.044072492280974984
Epoch 72/100, Loss: 0.04246992454864085
Epoch 73/100, Loss: 0.043441669549793005
Epoch 74/100, Loss: 0.043386379489675164
Epoch 75/100, Loss: 0.043640337185934186
Epoch 76/100, Loss: 0.04390904470346868
Epoch 77/100, Loss: 0.042731008026748896
Epoch 78/100, Loss: 0.04265774111263454
Epoch 79/100, Loss: 0.04392338707111776
Epoch 80/100, Loss: 0.04327183333225548
Epoch 81/100, Loss: 0.0425408233422786
Epoch 82/100, Loss: 0.04380675870925188
Epoch 83/100, Loss: 0.04240954667329788
Epoch 84/100, Loss: 0.043391803512349725
Epoch 85/100, Loss: 0.043910866836085916
Epoch 86/100, Loss: 0.043032115092501044
Epoch 87/100, Loss: 0.04283413873054087
Epoch 88/100, Loss: 0.04206669912673533
Epoch 89/100, Loss: 0.04238318419083953
Epoch 90/100, Loss: 0.04189173970371485
Epoch 91/100, Loss: 0.04332804074510932
Epoch 92/100, Loss: 0.042933212127536535
Epoch 93/100, Loss: 0.04367593512870371
Epoch 94/100, Loss: 0.04432132770307362
Epoch 95/100, Loss: 0.043250924441963434
Epoch 96/100, Loss: 0.04155694926157594
Epoch 97/100, Loss: 0.0442800170276314
Epoch 98/100, Loss: 0.04096752847544849
Epoch 99/100, Loss: 0.04333453136496246
Epoch 100/100, Loss: 0.04255513125099242
