/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:85: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 1/2000, Loss: 47.279822289943695
New best model saved with loss: 47.279822289943695
Epoch 2/2000, Loss: 45.403572738170624
New best model saved with loss: 45.403572738170624
Epoch 3/2000, Loss: 45.256442040205
New best model saved with loss: 45.256442040205
Epoch 4/2000, Loss: 45.33960810303688
Epoch 5/2000, Loss: 43.82977023720741
New best model saved with loss: 43.82977023720741
Epoch 6/2000, Loss: 44.60742849111557
Epoch 7/2000, Loss: 45.15508672595024
Epoch 8/2000, Loss: 44.1293029487133
Epoch 9/2000, Loss: 45.465951055288315
Epoch 10/2000, Loss: 44.331156104803085
Epoch 11/2000, Loss: 45.063958555459976
Epoch 12/2000, Loss: 44.82905212044716
Epoch 13/2000, Loss: 45.39797595143318
Epoch 14/2000, Loss: 45.359753996133804
Epoch 15/2000, Loss: 44.519339829683304
Epoch 16/2000, Loss: 44.73536419868469
Epoch 17/2000, Loss: 44.66042274236679
Epoch 18/2000, Loss: 45.450885236263275
Epoch 19/2000, Loss: 44.904218792915344
Epoch 20/2000, Loss: 45.6174718439579
Epoch 21/2000, Loss: 45.34125179052353
Epoch 22/2000, Loss: 44.46925097703934
Epoch 23/2000, Loss: 45.138084441423416
Epoch 24/2000, Loss: 45.04169350862503
Epoch 25/2000, Loss: 44.84441915154457
Epoch 26/2000, Loss: 44.89028424024582
Epoch 27/2000, Loss: 45.38892883062363
Epoch 28/2000, Loss: 45.050763458013535
Epoch 29/2000, Loss: 45.01571571826935
Epoch 30/2000, Loss: 45.17191591858864
Epoch 31/2000, Loss: 44.472205728292465
Epoch 32/2000, Loss: 44.90965881943703
Epoch 33/2000, Loss: 43.87780833244324
