2024-08-05 18:46:19,469 INFO    StreamThr :57534 [internal.py:wandb_internal():85] W&B internal server running at pid: 57534, started at: 2024-08-05 18:46:19.468925
2024-08-05 18:46:19,470 DEBUG   HandlerThread:57534 [handler.py:handle_request():158] handle_request: status
2024-08-05 18:46:19,475 INFO    WriterThread:57534 [datastore.py:open_for_write():87] open: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_184619-g5r3kbs2/run-g5r3kbs2.wandb
2024-08-05 18:46:19,475 DEBUG   SenderThread:57534 [sender.py:send():379] send: header
2024-08-05 18:46:19,480 DEBUG   SenderThread:57534 [sender.py:send():379] send: run
2024-08-05 18:46:19,831 INFO    SenderThread:57534 [dir_watcher.py:__init__():211] watching files in: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_184619-g5r3kbs2/files
2024-08-05 18:46:19,831 INFO    SenderThread:57534 [sender.py:_start_run_threads():1188] run started: g5r3kbs2 with start time 1722876379.469442
2024-08-05 18:46:19,836 DEBUG   HandlerThread:57534 [handler.py:handle_request():158] handle_request: check_version
2024-08-05 18:46:19,836 DEBUG   SenderThread:57534 [sender.py:send_request():406] send_request: check_version
2024-08-05 18:46:19,901 DEBUG   HandlerThread:57534 [handler.py:handle_request():158] handle_request: run_start
2024-08-05 18:46:19,919 DEBUG   HandlerThread:57534 [system_info.py:__init__():26] System info init
2024-08-05 18:46:19,919 DEBUG   HandlerThread:57534 [system_info.py:__init__():41] System info init done
2024-08-05 18:46:19,919 INFO    HandlerThread:57534 [system_monitor.py:start():194] Starting system monitor
2024-08-05 18:46:19,919 INFO    SystemMonitor:57534 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-05 18:46:19,919 INFO    HandlerThread:57534 [system_monitor.py:probe():214] Collecting system info
2024-08-05 18:46:19,919 INFO    SystemMonitor:57534 [interfaces.py:start():188] Started cpu monitoring
2024-08-05 18:46:19,920 INFO    SystemMonitor:57534 [interfaces.py:start():188] Started disk monitoring
2024-08-05 18:46:19,922 INFO    SystemMonitor:57534 [interfaces.py:start():188] Started gpu monitoring
2024-08-05 18:46:19,923 INFO    SystemMonitor:57534 [interfaces.py:start():188] Started memory monitoring
2024-08-05 18:46:19,923 INFO    SystemMonitor:57534 [interfaces.py:start():188] Started network monitoring
2024-08-05 18:46:19,944 DEBUG   HandlerThread:57534 [system_info.py:probe():152] Probing system
2024-08-05 18:46:19,945 DEBUG   HandlerThread:57534 [system_info.py:_probe_git():137] Probing git
2024-08-05 18:46:19,951 DEBUG   HandlerThread:57534 [system_info.py:_probe_git():145] Probing git done
2024-08-05 18:46:19,951 DEBUG   HandlerThread:57534 [system_info.py:probe():200] Probing system done
