/home/mmuhleth/discrete_diffusion_graph/utils/graphs.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  loss_matrix = loss_matrix * (1-2*torch.tensor(sigma_list).unsqueeze(-1).unsqueeze(-2).expand(grad_log_q_noise_list.size(0),grad_log_q_noise_list.size(1),grad_log_q_noise_list.size(2)).to(device)+1.0/len(sigma_list))
/home/mmuhleth/miniconda3/envs/py38/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:156: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 1/200, Loss: 2.213163960547674
Epoch 2/200, Loss: 2.7361169315519787
Epoch 3/200, Loss: 2.9693136082755194
Epoch 4/200, Loss: 2.837801456451416
Epoch 5/200, Loss: 2.8063008671715144
Epoch 6/200, Loss: 2.840479506386651
Epoch 7/200, Loss: 2.8350980641349914
Epoch 8/200, Loss: 2.8950042611076716
Epoch 9/200, Loss: 2.8003946618428306
Epoch 10/200, Loss: 2.7547140310681058
Epoch 11/200, Loss: 2.86218127560994
Epoch 12/200, Loss: 2.7643660969204373
Epoch 13/200, Loss: 2.6838946929053655
Epoch 14/200, Loss: 2.6184689222820223
Epoch 15/200, Loss: 2.789047403941079
Epoch 16/200, Loss: 2.7519021942501976
Epoch 17/200, Loss: 2.705213413352058
Epoch 18/200, Loss: 2.8112105377136714
Epoch 19/200, Loss: 2.8403607077068753
Epoch 20/200, Loss: 2.8475700333004905
Epoch 21/200, Loss: 2.8568844624928067
Epoch 22/200, Loss: 2.722718281405313
Epoch 23/200, Loss: 2.8618569582227678
Epoch 24/200, Loss: 2.6368281841278076
Epoch 25/200, Loss: 2.8324912824327986
Epoch 26/200, Loss: 2.7925184955672613
Epoch 27/200, Loss: 2.7993433418728055
Epoch 28/200, Loss: 2.7242988196630327
Epoch 29/200, Loss: 2.833673420406523
Epoch 30/200, Loss: 2.8961902043176075
Epoch 31/200, Loss: 2.871883994057065
Epoch 32/200, Loss: 2.7812680725067382
Epoch 33/200, Loss: 2.7526437744261725
Epoch 34/200, Loss: 2.824634828264751
Epoch 35/200, Loss: 2.8143925269444785
Epoch 36/200, Loss: 2.747792743501209
Epoch 37/200, Loss: 2.7798826259280007
Epoch 38/200, Loss: 2.8191039846056984
Epoch 39/200, Loss: 2.8558244790349687
Epoch 40/200, Loss: 2.8590771205841548
Epoch 41/200, Loss: 2.8109694303028165
Epoch 42/200, Loss: 2.713770713124956
Epoch 43/200, Loss: 2.793277662897867
Epoch 44/200, Loss: 2.81506191548847
Epoch 45/200, Loss: 2.6015368397273715
Epoch 46/200, Loss: 2.7232424985794794
Epoch 47/200, Loss: 2.7593448729742143
Epoch 48/200, Loss: 2.7156271461456543
Epoch 49/200, Loss: 2.738783469275823
Epoch 50/200, Loss: 2.7284580563742016
Epoch 51/200, Loss: 2.759746718028235
Epoch 52/200, Loss: 2.8829156822628446
Epoch 53/200, Loss: 2.6974431181710865
Epoch 54/200, Loss: 2.8000659753405857
Epoch 55/200, Loss: 2.8235728948835344
Epoch 56/200, Loss: 2.724083741505941
Epoch 57/200, Loss: 2.664688464195009
Epoch 58/200, Loss: 2.7857949033616083
Epoch 59/200, Loss: 2.71994812337179
Epoch 60/200, Loss: 2.8244513216472806
Epoch 61/200, Loss: 2.668276065871829
Epoch 62/200, Loss: 2.7584513179839605
Epoch 63/200, Loss: 2.753463663752117
Epoch 64/200, Loss: 2.7649341045864047
