2024-08-05 18:56:47,305 INFO    StreamThr :58007 [internal.py:wandb_internal():85] W&B internal server running at pid: 58007, started at: 2024-08-05 18:56:47.305160
2024-08-05 18:56:47,306 DEBUG   HandlerThread:58007 [handler.py:handle_request():158] handle_request: status
2024-08-05 18:56:47,315 INFO    WriterThread:58007 [datastore.py:open_for_write():87] open: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_185647-mo7kj7w7/run-mo7kj7w7.wandb
2024-08-05 18:56:47,316 DEBUG   SenderThread:58007 [sender.py:send():379] send: header
2024-08-05 18:56:47,321 DEBUG   SenderThread:58007 [sender.py:send():379] send: run
2024-08-05 18:56:47,897 INFO    SenderThread:58007 [dir_watcher.py:__init__():211] watching files in: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_185647-mo7kj7w7/files
2024-08-05 18:56:47,897 INFO    SenderThread:58007 [sender.py:_start_run_threads():1188] run started: mo7kj7w7 with start time 1722877007.305703
2024-08-05 18:56:47,903 DEBUG   HandlerThread:58007 [handler.py:handle_request():158] handle_request: check_version
2024-08-05 18:56:47,903 DEBUG   SenderThread:58007 [sender.py:send_request():406] send_request: check_version
2024-08-05 18:56:47,967 DEBUG   HandlerThread:58007 [handler.py:handle_request():158] handle_request: run_start
2024-08-05 18:56:47,985 DEBUG   HandlerThread:58007 [system_info.py:__init__():26] System info init
2024-08-05 18:56:47,985 DEBUG   HandlerThread:58007 [system_info.py:__init__():41] System info init done
2024-08-05 18:56:47,985 INFO    HandlerThread:58007 [system_monitor.py:start():194] Starting system monitor
2024-08-05 18:56:47,985 INFO    SystemMonitor:58007 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-05 18:56:47,985 INFO    HandlerThread:58007 [system_monitor.py:probe():214] Collecting system info
2024-08-05 18:56:47,986 INFO    SystemMonitor:58007 [interfaces.py:start():188] Started cpu monitoring
2024-08-05 18:56:47,986 INFO    SystemMonitor:58007 [interfaces.py:start():188] Started disk monitoring
2024-08-05 18:56:47,987 INFO    SystemMonitor:58007 [interfaces.py:start():188] Started gpu monitoring
2024-08-05 18:56:47,989 INFO    SystemMonitor:58007 [interfaces.py:start():188] Started memory monitoring
2024-08-05 18:56:47,990 INFO    SystemMonitor:58007 [interfaces.py:start():188] Started network monitoring
2024-08-05 18:56:48,007 DEBUG   HandlerThread:58007 [system_info.py:probe():152] Probing system
2024-08-05 18:56:48,008 DEBUG   HandlerThread:58007 [system_info.py:_probe_git():137] Probing git
2024-08-05 18:56:48,014 DEBUG   HandlerThread:58007 [system_info.py:_probe_git():145] Probing git done
2024-08-05 18:56:48,014 DEBUG   HandlerThread:58007 [system_info.py:probe():200] Probing system done
