2024-08-05 19:05:36,899 INFO    StreamThr :58405 [internal.py:wandb_internal():85] W&B internal server running at pid: 58405, started at: 2024-08-05 19:05:36.898884
2024-08-05 19:05:36,900 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: status
2024-08-05 19:05:36,905 INFO    WriterThread:58405 [datastore.py:open_for_write():87] open: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_190536-hzeqn5qi/run-hzeqn5qi.wandb
2024-08-05 19:05:36,906 DEBUG   SenderThread:58405 [sender.py:send():379] send: header
2024-08-05 19:05:36,911 DEBUG   SenderThread:58405 [sender.py:send():379] send: run
2024-08-05 19:05:37,319 INFO    SenderThread:58405 [dir_watcher.py:__init__():211] watching files in: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_190536-hzeqn5qi/files
2024-08-05 19:05:37,319 INFO    SenderThread:58405 [sender.py:_start_run_threads():1188] run started: hzeqn5qi with start time 1722877536.899793
2024-08-05 19:05:37,324 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: check_version
2024-08-05 19:05:37,324 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: check_version
2024-08-05 19:05:37,385 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: run_start
2024-08-05 19:05:37,403 DEBUG   HandlerThread:58405 [system_info.py:__init__():26] System info init
2024-08-05 19:05:37,403 DEBUG   HandlerThread:58405 [system_info.py:__init__():41] System info init done
2024-08-05 19:05:37,403 INFO    HandlerThread:58405 [system_monitor.py:start():194] Starting system monitor
2024-08-05 19:05:37,403 INFO    SystemMonitor:58405 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-05 19:05:37,403 INFO    HandlerThread:58405 [system_monitor.py:probe():214] Collecting system info
2024-08-05 19:05:37,403 INFO    SystemMonitor:58405 [interfaces.py:start():188] Started cpu monitoring
2024-08-05 19:05:37,403 INFO    SystemMonitor:58405 [interfaces.py:start():188] Started disk monitoring
2024-08-05 19:05:37,404 INFO    SystemMonitor:58405 [interfaces.py:start():188] Started gpu monitoring
2024-08-05 19:05:37,407 INFO    SystemMonitor:58405 [interfaces.py:start():188] Started memory monitoring
2024-08-05 19:05:37,408 INFO    SystemMonitor:58405 [interfaces.py:start():188] Started network monitoring
2024-08-05 19:05:37,427 DEBUG   HandlerThread:58405 [system_info.py:probe():152] Probing system
2024-08-05 19:05:37,429 DEBUG   HandlerThread:58405 [system_info.py:_probe_git():137] Probing git
2024-08-05 19:05:37,435 DEBUG   HandlerThread:58405 [system_info.py:_probe_git():145] Probing git done
2024-08-05 19:05:37,435 DEBUG   HandlerThread:58405 [system_info.py:probe():200] Probing system done
2024-08-05 19:05:37,435 DEBUG   HandlerThread:58405 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-427.26.1.el9_4.x86_64-x86_64-with-glibc2.34', 'python': '3.11.9', 'heartbeatAt': '2024-08-05T17:05:37.427899', 'startedAt': '2024-08-05T17:05:36.887985', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/mmuhleth/discrete_diffusion_graph/train_vec.py', 'codePathLocal': 'train_vec.py', 'codePath': 'train_vec.py', 'git': {'remote': 'git@github.com:MaximeMuh/discrete_diffusion_graph.git', 'commit': '77ac558c88d3245e4a32e4f3f1630de8ae2e220b'}, 'email': None, 'root': '/home/mmuhleth/discrete_diffusion_graph', 'host': 'gpu012', 'username': 'mmuhleth', 'executable': '/home/mmuhleth/miniconda3/envs/py38/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2807.238687499997, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 3584.386, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}, {'current': 2794.707, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 125.80834579467773, 'used': 2.9098052978515625}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 251.61669540405273}}
2024-08-05 19:05:37,435 INFO    HandlerThread:58405 [system_monitor.py:probe():224] Finished collecting system info
2024-08-05 19:05:37,435 INFO    HandlerThread:58405 [system_monitor.py:probe():227] Publishing system info
2024-08-05 19:05:37,435 DEBUG   HandlerThread:58405 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-05 19:05:38,320 INFO    Thread-12 :58405 [dir_watcher.py:_on_file_created():271] file/dir created: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_190536-hzeqn5qi/files/conda-environment.yaml
2024-08-05 19:05:38,502 DEBUG   HandlerThread:58405 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-05 19:05:38,504 INFO    HandlerThread:58405 [system_monitor.py:probe():229] Finished publishing system info
2024-08-05 19:05:38,506 DEBUG   SenderThread:58405 [sender.py:send():379] send: files
2024-08-05 19:05:38,506 INFO    SenderThread:58405 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-05 19:05:38,568 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: python_packages
2024-08-05 19:05:38,569 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: python_packages
2024-08-05 19:05:38,569 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: stop_status
2024-08-05 19:05:38,570 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: stop_status
2024-08-05 19:05:38,571 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-05 19:05:38,774 DEBUG   SenderThread:58405 [sender.py:send():379] send: telemetry
2024-08-05 19:05:38,775 DEBUG   SenderThread:58405 [sender.py:send():379] send: exit
2024-08-05 19:05:38,775 INFO    SenderThread:58405 [sender.py:send_exit():586] handling exit code: 1
2024-08-05 19:05:38,775 INFO    SenderThread:58405 [sender.py:send_exit():588] handling runtime: 1
2024-08-05 19:05:38,775 INFO    SenderThread:58405 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-05 19:05:38,776 INFO    SenderThread:58405 [sender.py:send_exit():594] send defer
2024-08-05 19:05:38,776 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: defer
2024-08-05 19:05:38,776 INFO    HandlerThread:58405 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-05 19:05:38,776 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: defer
2024-08-05 19:05:38,776 INFO    SenderThread:58405 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-05 19:05:38,776 INFO    SenderThread:58405 [sender.py:transition_state():614] send defer: 1
2024-08-05 19:05:38,776 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: defer
2024-08-05 19:05:38,776 INFO    HandlerThread:58405 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-05 19:05:38,776 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: defer
2024-08-05 19:05:38,776 INFO    SenderThread:58405 [sender.py:send_request_defer():610] handle sender defer: 1
2024-08-05 19:05:38,776 INFO    SenderThread:58405 [sender.py:transition_state():614] send defer: 2
2024-08-05 19:05:38,776 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: defer
2024-08-05 19:05:38,776 INFO    HandlerThread:58405 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-05 19:05:38,776 INFO    HandlerThread:58405 [system_monitor.py:finish():203] Stopping system monitor
2024-08-05 19:05:38,776 DEBUG   SystemMonitor:58405 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-05 19:05:38,776 DEBUG   SystemMonitor:58405 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-05 19:05:38,776 DEBUG   SystemMonitor:58405 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-05 19:05:38,777 INFO    HandlerThread:58405 [interfaces.py:finish():200] Joined cpu monitor
2024-08-05 19:05:38,777 INFO    HandlerThread:58405 [interfaces.py:finish():200] Joined disk monitor
2024-08-05 19:05:38,867 INFO    HandlerThread:58405 [interfaces.py:finish():200] Joined gpu monitor
2024-08-05 19:05:38,867 INFO    HandlerThread:58405 [interfaces.py:finish():200] Joined memory monitor
2024-08-05 19:05:38,867 INFO    HandlerThread:58405 [interfaces.py:finish():200] Joined network monitor
2024-08-05 19:05:38,867 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: defer
2024-08-05 19:05:38,867 INFO    SenderThread:58405 [sender.py:send_request_defer():610] handle sender defer: 2
2024-08-05 19:05:38,867 INFO    SenderThread:58405 [sender.py:transition_state():614] send defer: 3
2024-08-05 19:05:38,867 DEBUG   SenderThread:58405 [sender.py:send():379] send: stats
2024-08-05 19:05:38,867 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: defer
2024-08-05 19:05:38,867 INFO    HandlerThread:58405 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-05 19:05:38,867 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: defer
2024-08-05 19:05:38,867 INFO    SenderThread:58405 [sender.py:send_request_defer():610] handle sender defer: 3
2024-08-05 19:05:38,867 INFO    SenderThread:58405 [sender.py:transition_state():614] send defer: 4
2024-08-05 19:05:38,868 DEBUG   HandlerThread:58405 [handler.py:handle_request():158] handle_request: defer
2024-08-05 19:05:38,868 INFO    HandlerThread:58405 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-05 19:05:38,868 DEBUG   SenderThread:58405 [sender.py:send_request():406] send_request: defer
2024-08-05 19:05:38,868 INFO    SenderThread:58405 [sender.py:send_request_defer():610] handle sender defer: 4
2024-08-05 19:05:38,868 INFO    SenderThread:58405 [sender.py:transition_state():614] send defer: 5
