2024-08-05 12:35:28,016 INFO    StreamThr :38496 [internal.py:wandb_internal():85] W&B internal server running at pid: 38496, started at: 2024-08-05 12:35:28.015501
2024-08-05 12:35:28,017 DEBUG   HandlerThread:38496 [handler.py:handle_request():158] handle_request: status
2024-08-05 12:35:28,021 INFO    WriterThread:38496 [datastore.py:open_for_write():87] open: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_123528-7ee98rmi/run-7ee98rmi.wandb
2024-08-05 12:35:28,022 DEBUG   SenderThread:38496 [sender.py:send():379] send: header
2024-08-05 12:35:28,027 DEBUG   SenderThread:38496 [sender.py:send():379] send: run
2024-08-05 12:35:28,929 INFO    SenderThread:38496 [dir_watcher.py:__init__():211] watching files in: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_123528-7ee98rmi/files
2024-08-05 12:35:28,929 INFO    SenderThread:38496 [sender.py:_start_run_threads():1188] run started: 7ee98rmi with start time 1722854128.016092
2024-08-05 12:35:28,934 DEBUG   HandlerThread:38496 [handler.py:handle_request():158] handle_request: check_version
2024-08-05 12:35:28,934 DEBUG   SenderThread:38496 [sender.py:send_request():406] send_request: check_version
2024-08-05 12:35:28,995 DEBUG   HandlerThread:38496 [handler.py:handle_request():158] handle_request: run_start
2024-08-05 12:35:29,012 DEBUG   HandlerThread:38496 [system_info.py:__init__():26] System info init
2024-08-05 12:35:29,013 DEBUG   HandlerThread:38496 [system_info.py:__init__():41] System info init done
2024-08-05 12:35:29,013 INFO    HandlerThread:38496 [system_monitor.py:start():194] Starting system monitor
2024-08-05 12:35:29,013 INFO    SystemMonitor:38496 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-05 12:35:29,013 INFO    HandlerThread:38496 [system_monitor.py:probe():214] Collecting system info
2024-08-05 12:35:29,013 INFO    SystemMonitor:38496 [interfaces.py:start():188] Started cpu monitoring
2024-08-05 12:35:29,014 INFO    SystemMonitor:38496 [interfaces.py:start():188] Started disk monitoring
2024-08-05 12:35:29,014 INFO    SystemMonitor:38496 [interfaces.py:start():188] Started gpu monitoring
2024-08-05 12:35:29,015 INFO    SystemMonitor:38496 [interfaces.py:start():188] Started memory monitoring
2024-08-05 12:35:29,019 INFO    SystemMonitor:38496 [interfaces.py:start():188] Started network monitoring
2024-08-05 12:35:29,036 DEBUG   HandlerThread:38496 [system_info.py:probe():152] Probing system
2024-08-05 12:35:29,038 DEBUG   HandlerThread:38496 [system_info.py:_probe_git():137] Probing git
2024-08-05 12:35:29,044 DEBUG   HandlerThread:38496 [system_info.py:_probe_git():145] Probing git done
2024-08-05 12:35:29,044 DEBUG   HandlerThread:38496 [system_info.py:probe():200] Probing system done
