/opt/anaconda3/envs/digress/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:232: UserWarning: The epoch parameter in `scheduler.step()` was not necessary and is being deprecated where possible. Please use `scheduler.step()` to step the scheduler. During the deprecation, if epoch is different from None, the closed form is used instead of the new chainable form, where available. Please open an issue if you are unable to replicate your use case: https://github.com/pytorch/pytorch/issues/new/choose.
  warnings.warn(EPOCH_DEPRECATION_WARNING, UserWarning)
Epoch 1/100, Loss: 0.22514709944908434
Epoch 2/100, Loss: 0.13104895788889664
Epoch 3/100, Loss: 0.13670480022063622
Epoch 4/100, Loss: 0.12467462512163016
Epoch 5/100, Loss: 0.11909031122922897
Epoch 6/100, Loss: 0.12057622808676499
Epoch 7/100, Loss: 0.10357807462032025
Epoch 8/100, Loss: 0.11067143655740298
Epoch 9/100, Loss: 0.10561769398359153
Epoch 10/100, Loss: 0.1009775182375541
Epoch 11/100, Loss: 0.10696753572959167
Epoch 12/100, Loss: 0.10575598191756469
Epoch 13/100, Loss: 0.10406180413869712
Epoch 14/100, Loss: 0.0969549360183569
Epoch 15/100, Loss: 0.10279228480962607
Epoch 16/100, Loss: 0.09890194466480842
Epoch 17/100, Loss: 0.09927241733440986
Epoch 18/100, Loss: 0.10498387309221122
Epoch 19/100, Loss: 0.10527724084945825
Epoch 20/100, Loss: 0.10113196418835567
Epoch 21/100, Loss: 0.10054927548536888
Epoch 22/100, Loss: 0.11134498451764767
Epoch 23/100, Loss: 0.10508402838156773
Epoch 24/100, Loss: 0.10115234954999043
Epoch 25/100, Loss: 0.09893100823347385
Epoch 26/100, Loss: 0.10371435147065383
Epoch 27/100, Loss: 0.10005042988520402
Epoch 28/100, Loss: 0.10428612449994454
Epoch 29/100, Loss: 0.10465501420772992
Epoch 30/100, Loss: 0.09704947299682178
Epoch 31/100, Loss: 0.09761885840159196
Epoch 32/100, Loss: 0.10642792800298104
Epoch 33/100, Loss: 0.10330403710787113
Epoch 34/100, Loss: 0.09816510688800079
Epoch 35/100, Loss: 0.10366953680148491
Epoch 36/100, Loss: 0.10330371329417595
Epoch 37/100, Loss: 0.09382274746894836
Epoch 38/100, Loss: 0.10462352289603306
Epoch 39/100, Loss: 0.10444218894610038
Epoch 40/100, Loss: 0.10083462871037997
Epoch 41/100, Loss: 0.1026386761894593
Epoch 42/100, Loss: 0.10670020545904453
Epoch 43/100, Loss: 0.10217511023466404
Epoch 44/100, Loss: 0.10312707550250567
Epoch 45/100, Loss: 0.10180933830829766
Epoch 46/100, Loss: 0.10357024062138337
Epoch 47/100, Loss: 0.09809266202724896
Epoch 48/100, Loss: 0.10066216209760079
Epoch 49/100, Loss: 0.09944590066487972
Epoch 50/100, Loss: 0.10073907787983234
Epoch 51/100, Loss: 0.10046217074761024
Epoch 52/100, Loss: 0.09880725810161003
Epoch 53/100, Loss: 0.11138916359497951
Epoch 54/100, Loss: 0.10407575678366882
Epoch 55/100, Loss: 0.10490969052681556
Epoch 56/100, Loss: 0.09996014432265209
Epoch 57/100, Loss: 0.09817394728843983
Epoch 58/100, Loss: 0.10267097216386062
Epoch 59/100, Loss: 0.10676289235170071
Epoch 60/100, Loss: 0.09764543118385169
Epoch 61/100, Loss: 0.10268031633817233
Epoch 62/100, Loss: 0.10549538926436351
Epoch 63/100, Loss: 0.09746616448347385
Epoch 64/100, Loss: 0.10423217083399113
Epoch 65/100, Loss: 0.10357059882237361
Epoch 66/100, Loss: 0.10429975161185631
Epoch 67/100, Loss: 0.10142779522217236
Epoch 68/100, Loss: 0.09775161571227588
Epoch 69/100, Loss: 0.10038518962951806
Epoch 70/100, Loss: 0.1003079735315763
Epoch 71/100, Loss: 0.10373502568556713
Epoch 72/100, Loss: 0.10848956784376731
Epoch 73/100, Loss: 0.09818754345178604
Epoch 74/100, Loss: 0.09968878386112359
Epoch 75/100, Loss: 0.09857700937069379
Epoch 76/100, Loss: 0.10566929269295472
Epoch 77/100, Loss: 0.1050585680283033
Epoch 78/100, Loss: 0.10028571520860378
Epoch 79/100, Loss: 0.09721268942722908
Epoch 80/100, Loss: 0.1052030107149711
Epoch 81/100, Loss: 0.10489163547754288
Epoch 82/100, Loss: 0.10351942708859077
Epoch 83/100, Loss: 0.10401913867546962
Epoch 84/100, Loss: 0.10409380380923931
Epoch 85/100, Loss: 0.10020660150509614
Epoch 86/100, Loss: 0.09962909038250263
Epoch 87/100, Loss: 0.10130222256367023
Epoch 88/100, Loss: 0.09979480218428832
Epoch 89/100, Loss: 0.1050323574588849
Epoch 90/100, Loss: 0.09997216669412759
Epoch 91/100, Loss: 0.10232056963902253
Epoch 92/100, Loss: 0.0985887898848607
Epoch 93/100, Loss: 0.10509909861362897
Epoch 94/100, Loss: 0.10206496199736229
Epoch 95/100, Loss: 0.10389632101242359
Epoch 96/100, Loss: 0.09863162728456351
Epoch 97/100, Loss: 0.1009131114070232
Epoch 98/100, Loss: 0.10149136357582532
Epoch 99/100, Loss: 0.10251262669379894
Epoch 100/100, Loss: 0.09937309932250243
