2024-08-05 13:38:53,470 INFO    StreamThr :40357 [internal.py:wandb_internal():85] W&B internal server running at pid: 40357, started at: 2024-08-05 13:38:53.469894
2024-08-05 13:38:53,471 DEBUG   HandlerThread:40357 [handler.py:handle_request():158] handle_request: status
2024-08-05 13:38:53,476 INFO    WriterThread:40357 [datastore.py:open_for_write():87] open: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_133853-50nthk7b/run-50nthk7b.wandb
2024-08-05 13:38:53,477 DEBUG   SenderThread:40357 [sender.py:send():379] send: header
2024-08-05 13:38:53,482 DEBUG   SenderThread:40357 [sender.py:send():379] send: run
2024-08-05 13:38:53,828 INFO    SenderThread:40357 [dir_watcher.py:__init__():211] watching files in: /home/mmuhleth/discrete_diffusion_graph/wandb/run-20240805_133853-50nthk7b/files
2024-08-05 13:38:53,828 INFO    SenderThread:40357 [sender.py:_start_run_threads():1188] run started: 50nthk7b with start time 1722857933.470859
2024-08-05 13:38:53,833 DEBUG   HandlerThread:40357 [handler.py:handle_request():158] handle_request: check_version
2024-08-05 13:38:53,833 DEBUG   SenderThread:40357 [sender.py:send_request():406] send_request: check_version
2024-08-05 13:38:53,895 DEBUG   HandlerThread:40357 [handler.py:handle_request():158] handle_request: run_start
2024-08-05 13:38:53,912 DEBUG   HandlerThread:40357 [system_info.py:__init__():26] System info init
2024-08-05 13:38:53,912 DEBUG   HandlerThread:40357 [system_info.py:__init__():41] System info init done
2024-08-05 13:38:53,912 INFO    HandlerThread:40357 [system_monitor.py:start():194] Starting system monitor
2024-08-05 13:38:53,912 INFO    SystemMonitor:40357 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-05 13:38:53,912 INFO    HandlerThread:40357 [system_monitor.py:probe():214] Collecting system info
2024-08-05 13:38:53,913 INFO    SystemMonitor:40357 [interfaces.py:start():188] Started cpu monitoring
2024-08-05 13:38:53,913 INFO    SystemMonitor:40357 [interfaces.py:start():188] Started disk monitoring
2024-08-05 13:38:53,913 INFO    SystemMonitor:40357 [interfaces.py:start():188] Started gpu monitoring
2024-08-05 13:38:53,917 INFO    SystemMonitor:40357 [interfaces.py:start():188] Started memory monitoring
2024-08-05 13:38:53,917 INFO    SystemMonitor:40357 [interfaces.py:start():188] Started network monitoring
2024-08-05 13:38:53,934 DEBUG   HandlerThread:40357 [system_info.py:probe():152] Probing system
2024-08-05 13:38:53,936 DEBUG   HandlerThread:40357 [system_info.py:_probe_git():137] Probing git
2024-08-05 13:38:53,942 DEBUG   HandlerThread:40357 [system_info.py:_probe_git():145] Probing git done
2024-08-05 13:38:53,942 DEBUG   HandlerThread:40357 [system_info.py:probe():200] Probing system done
